application_id,customer_id,issue_date,snapshot_date,days_since_issue,loan_amount,down_payment,interest_rate,term_months,vehicle_age,vehicle_price,mileage_at_issue,vehicle_brand,customer_age,customer_income,employment_type,employment_length_years,credit_history_length,num_past_default,num_open_loans,num_delinquencies_6m,credit_utilization,own_property,marital_status,address_region,channel,previous_bank_customer,debt_to_income_ratio,default
804,403,2025-08-15,2025-10-19,65,1077983.08,300672.67,12.12,36,0,1378655.74,7390.0,,49,,self_employed,18.0,6.0,0,5,0,0.15,1,single,Moscow,branch,0,1.02,0
805,5,2025-03-25,2025-10-19,208,1173497.2,179286.57,12.56,48,1,1352783.77,16120.0,BMW,62,109030.19,salaried,,0.0,0,0,0,0.89,1,married,Novosibirsk,dealer,1,0.9,0
806,466,2024-05-30,2025-10-19,507,1476404.88,212218.82,10.7,48,5,1688623.7,72345.0,Mercedes,37,69085.85,salaried,5.0,13.0,0,2,0,0.36,1,single,Moscow,online,0,1.78,0
807,604,2024-10-21,2025-10-19,363,1623170.4,283208.31,11.49,48,5,1906378.71,77776.0,Volkswagen,63,111582.11,self_employed,10.0,3.0,0,2,0,0.36,0,married,Moscow,online,0,1.21,0
808,682,2025-06-20,2025-10-19,121,1564343.74,279729.52,13.35,36,2,1844073.26,25851.0,Mercedes,28,38403.99,salaried,13.0,11.0,0,1,0,0.29,1,married,Kazan,online,0,3.0,0
809,534,2025-07-01,2025-10-19,110,1282963.1,169219.97,15.4,72,3,1452183.07,40022.0,Volkswagen,21,39404.87,salaried,5.0,8.0,2,3,0,0.53,0,married,SPB,branch,0,2.71,1
810,405,2024-09-22,2025-10-19,392,1439849.78,281567.87,13.63,60,1,1721417.65,18858.0,Toyota,56,111976.0,salaried,5.0,14.0,0,5,1,0.56,0,married,Novosibirsk,online,1,1.07,0
811,513,2024-07-19,2025-10-19,457,1007851.97,248992.71,12.91,48,1,1256844.68,19279.0,Toyota,27,,salaried,,11.0,0,3,0,0.29,1,married,Kazan,branch,0,1.05,0
812,645,2024-12-13,2025-10-19,310,1250518.56,185805.97,11.34,48,6,1436324.53,83631.0,Audi,25,103020.4,salaried,10.0,13.0,0,1,0,0.65,0,single,SPB,online,1,1.01,0
813,233,2024-09-11,2025-10-19,403,842612.96,172901.5,15.19,36,0,1015514.46,0.0,Hyundai,44,82486.77,contract,14.0,9.0,1,2,0,0.75,0,married,Moscow,branch,1,0.85,0
814,524,2025-05-31,2025-10-19,141,1218805.62,263557.91,13.87,48,6,1482363.53,87775.0,Kia,48,79823.98,contract,8.0,5.0,0,1,2,0.44,1,single,Novosibirsk,dealer,0,1.27,0
815,346,2025-04-07,2025-10-19,195,1226594.01,241149.59,11.59,48,0,1467743.6,0.0,Volkswagen,63,46799.48,salaried,16.0,,0,4,0,0.63,1,married,Other,online,1,2.18,0
816,46,2024-10-10,2025-10-19,374,1716638.58,352612.35,14.8,48,5,2069250.93,77382.0,Hyundai,37,79329.01,salaried,6.0,3.0,1,1,0,0.55,0,single,Novosibirsk,online,1,1.8,0
817,546,2024-08-27,2025-10-19,418,1131305.14,236127.39,14.12,72,2,1367432.53,30240.0,Hyundai,57,114040.18,salaried,,5.0,0,1,0,0.28,0,married,Novosibirsk,branch,1,0.83,0
818,78,2024-09-09,2025-10-19,405,1227012.85,204766.17,11.37,48,7,1431779.02,110825.0,Volkswagen,40,81416.76,salaried,0.0,3.0,0,4,0,0.76,1,single,Kazan,branch,1,1.26,0
819,73,2025-09-20,2025-10-19,29,1271088.42,329146.81,12.8,36,5,1600235.24,76586.0,Volkswagen,23,97051.95,salaried,7.0,14.0,0,3,0,0.82,0,single,SPB,online,0,1.09,0
820,249,2024-03-19,2025-10-19,579,1063553.91,275098.62,12.01,60,1,1338652.53,11777.0,Hyundai,57,96359.35,salaried,,9.0,0,4,1,0.68,1,single,SPB,branch,0,0.92,0
821,47,2025-07-01,2025-10-19,110,959252.18,251346.01,18.27,36,7,1210598.19,95544.0,Volkswagen,46,54682.3,salaried,18.0,6.0,0,0,0,0.39,1,divorced,Other,dealer,1,1.46,0
822,121,2025-08-08,2025-10-19,72,1589643.4,368612.47,14.06,36,4,1958255.86,60897.0,Volkswagen,35,101428.26,salaried,7.0,11.0,0,1,0,0.93,1,divorced,,online,1,1.31,0
823,214,2024-09-24,2025-10-19,390,905724.77,102395.98,13.37,36,7,1008120.75,96448.0,BMW,28,72156.78,salaried,16.0,12.0,3,1,0,0.51,0,single,SPB,online,1,1.05,0
824,239,2024-02-09,2025-10-19,618,801624.58,206628.03,13.95,48,7,1008252.61,101715.0,Toyota,33,73508.69,salaried,18.0,2.0,0,3,1,0.34,1,single,,branch,0,0.91,1
825,56,2024-06-23,2025-10-19,483,1404079.61,313595.99,15.76,60,5,1717675.61,71391.0,Toyota,23,132442.38,self_employed,11.0,5.0,0,2,0,0.47,1,single,SPB,branch,1,0.88,0
826,350,2024-05-17,2025-10-19,520,1547344.45,232642.71,12.83,48,1,1779987.16,12458.0,Audi,21,94932.58,salaried,,,0,4,0,0.72,0,single,Novosibirsk,online,1,1.36,0
827,107,2024-07-16,2025-10-19,460,1064577.1,202169.9,11.82,60,7,1266747.01,98420.0,Hyundai,29,64037.45,salaried,3.0,14.0,0,2,0,0.86,0,married,SPB,branch,0,1.39,0
828,48,2024-12-31,2025-10-19,292,1069183.95,227676.46,14.69,48,5,1296860.42,71374.0,Mercedes,51,81613.45,salaried,11.0,11.0,0,0,0,0.42,0,married,Novosibirsk,dealer,1,1.09,0
829,573,2025-04-15,2025-10-19,187,1284763.06,340168.47,12.65,36,5,1624931.52,80730.0,Volkswagen,61,80915.5,salaried,12.0,3.0,0,4,1,0.31,1,married,SPB,online,1,1.32,1
830,337,2024-02-13,2025-10-19,614,987644.2,233765.03,10.86,60,7,1221409.23,110716.0,Volkswagen,46,122152.33,salaried,13.0,,0,0,0,0.66,1,married,SPB,branch,1,0.67,0
831,26,2024-03-23,2025-10-19,575,965486.24,149868.96,10.47,36,0,1115355.21,7662.0,,37,80986.51,salaried,4.0,11.0,0,0,1,0.93,0,married,Other,online,1,0.99,0
832,257,2024-04-09,2025-10-19,558,1463877.78,377544.98,16.06,36,1,1841422.75,15051.0,Mercedes,54,135199.97,contract,15.0,2.0,0,0,0,0.26,0,married,SPB,branch,1,0.9,0
833,8,2025-08-17,2025-10-19,63,1382139.33,278616.85,13.26,48,8,1660756.18,121356.0,Hyundai,29,47581.68,salaried,,13.0,0,5,0,0.82,1,single,Other,branch,0,2.42,1
834,625,2024-12-22,2025-10-19,301,1593347.67,305877.48,11.82,36,7,1899225.14,110803.0,Toyota,33,79191.18,salaried,14.0,1.0,0,4,0,0.53,1,single,Moscow,branch,1,1.68,0
835,253,2025-03-09,2025-10-19,224,824223.3,148488.75,12.53,24,6,972712.05,82647.0,Volkswagen,25,60928.61,salaried,12.0,10.0,0,4,1,0.82,1,married,Moscow,branch,0,1.13,0
836,692,2024-09-01,2025-10-19,413,1049261.25,128674.49,14.61,48,6,1177935.74,94028.0,Hyundai,61,67629.28,contract,15.0,2.0,0,5,0,0.55,0,single,SPB,online,1,1.29,0
837,303,2024-10-01,2025-10-19,383,1284353.87,251382.3,12.41,48,4,1535736.17,66512.0,BMW,33,68171.96,self_employed,11.0,12.0,0,3,0,0.44,0,single,Yekaterinburg,branch,1,1.57,0
838,639,2024-01-14,2025-10-19,644,922313.75,209337.01,10.1,48,1,1131650.76,10555.0,Lada,21,62217.33,self_employed,,11.0,0,5,0,0.73,1,divorced,,branch,1,1.24,0
839,56,2024-11-23,2025-10-19,330,1392506.23,259232.08,13.65,72,5,1651738.31,81913.0,Mercedes,45,123254.3,salaried,15.0,13.0,0,1,0,0.91,0,married,Moscow,online,0,0.94,0
840,526,2025-07-04,2025-10-19,107,1567388.13,334500.25,15.42,48,9,1901888.38,145289.0,Hyundai,24,115564.01,contract,,,2,2,0,0.39,1,married,Moscow,dealer,1,1.13,0
841,474,2025-09-10,2025-10-19,39,1024992.61,161778.97,15.28,60,2,1186771.58,33889.0,Volkswagen,56,90066.11,salaried,2.0,0.0,0,2,1,0.51,1,married,Kazan,online,0,0.95,0
842,28,2025-05-18,2025-10-19,154,1211577.58,235269.12,11.88,36,3,1446846.7,47973.0,Kia,30,68141.2,salaried,14.0,14.0,0,0,0,0.31,0,single,Moscow,branch,0,1.48,0
843,78,2025-05-11,2025-10-19,161,1636685.61,343164.14,15.54,48,9,1979849.74,129401.0,Lada,48,62919.17,self_employed,2.0,2.0,0,4,0,0.27,1,divorced,SPB,online,1,2.17,0
844,216,2025-06-09,2025-10-19,132,1739781.47,357439.34,13.43,60,1,2097220.81,20346.0,Toyota,26,98545.22,contract,6.0,,0,4,0,0.8,1,single,SPB,branch,1,1.47,0
845,386,2024-02-23,2025-10-19,604,1423740.38,204474.82,15.48,48,1,1628215.2,9872.0,Volkswagen,47,87503.77,salaried,17.0,3.0,0,0,0,0.28,1,married,Kazan,online,1,1.36,0
846,365,2025-06-16,2025-10-19,125,1378028.75,253655.45,14.15,60,7,1631684.2,106849.0,Toyota,32,76379.35,salaried,13.0,14.0,0,1,0,0.81,1,married,Moscow,online,1,1.5,0
847,666,2025-09-25,2025-10-19,24,943879.04,272648.95,9.96,36,7,1216527.99,107355.0,Lada,23,93529.83,salaried,17.0,2.0,0,2,0,0.49,1,married,Moscow,online,0,0.84,1
848,526,2024-02-13,2025-10-19,614,1307762.82,236930.26,16.49,24,9,1544693.08,118519.0,Toyota,53,102276.76,salaried,18.0,,0,5,0,1.0,1,married,SPB,branch,0,1.07,1
849,699,2025-03-15,2025-10-19,218,1367046.25,274199.63,13.1,48,5,1641245.88,77029.0,Kia,30,,salaried,,0.0,0,3,0,0.28,1,divorced,Moscow,branch,1,1.5,0
850,312,2024-04-18,2025-10-19,549,1136888.95,223040.0,14.15,36,4,1359928.96,73107.0,BMW,51,60316.85,contract,19.0,,0,1,0,0.18,0,married,Kazan,branch,1,1.57,0
851,7,2024-12-02,2025-10-19,321,1021567.12,282725.41,10.31,60,7,1304292.54,94541.0,Hyundai,35,46972.11,salaried,5.0,0.0,1,4,0,0.17,0,single,Other,dealer,1,1.81,0
852,3,2024-08-29,2025-10-19,416,815610.7,227640.55,14.01,36,3,1043251.24,44731.0,Kia,27,86265.79,self_employed,7.0,6.0,1,0,1,0.85,1,married,Moscow,dealer,1,0.79,0
853,623,2025-03-27,2025-10-19,206,678681.07,176112.76,15.21,72,3,854793.84,35264.0,Hyundai,56,134181.15,self_employed,6.0,4.0,0,2,1,0.49,1,divorced,Moscow,branch,0,0.42,0
854,363,2025-08-03,2025-10-19,77,615634.95,74464.87,16.87,72,4,690099.82,55529.0,Lada,34,52233.42,salaried,19.0,14.0,0,0,1,0.1,1,married,Moscow,branch,1,0.98,0
855,508,2024-03-25,2025-10-19,573,1373832.77,292725.71,15.8,36,0,1666558.48,0.0,,34,107486.73,self_employed,17.0,1.0,0,4,0,0.89,1,married,Other,online,1,1.07,0
856,274,2025-02-26,2025-10-19,235,1244309.8,277259.05,14.11,36,0,1521568.84,798.0,Toyota,23,63111.1,salaried,17.0,11.0,0,0,1,0.89,0,married,Moscow,dealer,0,1.64,0
857,506,2024-03-04,2025-10-19,594,1054856.66,176041.09,9.91,60,1,1230897.75,18968.0,Volkswagen,23,68149.21,salaried,14.0,13.0,3,5,0,0.83,1,single,Other,dealer,1,1.29,1
858,15,2024-05-16,2025-10-19,521,1100563.11,176586.77,13.26,72,7,1277149.88,107049.0,Toyota,42,102873.09,salaried,19.0,0.0,0,2,1,0.32,1,single,SPB,online,1,0.89,1
859,192,2024-01-12,2025-10-19,646,1263141.16,337878.94,11.81,48,6,1601020.1,85349.0,Audi,39,,salaried,18.0,10.0,0,0,0,0.44,1,divorced,SPB,branch,1,1.43,0
860,631,2024-09-01,2025-10-19,413,1150631.08,215086.05,13.47,36,9,1365717.13,131953.0,Kia,55,86206.49,self_employed,,14.0,0,2,0,0.77,0,married,Moscow,dealer,0,1.11,1
861,485,2025-04-23,2025-10-19,179,797834.05,240315.65,10.57,48,8,1038149.7,121361.0,Lada,32,85727.37,contract,7.0,6.0,0,0,0,0.54,0,single,,online,1,0.78,0
862,28,2025-05-06,2025-10-19,166,1473900.07,344634.7,12.58,48,4,1818534.77,55505.0,Kia,25,63151.31,salaried,,11.0,0,0,0,0.24,1,married,Kazan,online,0,1.94,0
863,39,2024-03-08,2025-10-19,590,1291237.85,278641.41,11.97,36,1,1569879.26,8356.0,Mercedes,30,102377.44,self_employed,17.0,0.0,0,2,1,0.32,1,married,SPB,online,0,1.05,0
864,273,2024-04-30,2025-10-19,537,1279769.54,278580.48,11.9,60,6,1558350.02,88804.0,Hyundai,61,78460.45,salaried,12.0,2.0,0,5,0,0.98,0,married,SPB,online,1,1.36,0
865,231,2025-09-23,2025-10-19,26,1451268.81,220232.78,11.92,24,7,1671501.6,100276.0,Kia,53,45287.24,self_employed,8.0,10.0,0,0,0,0.24,1,single,SPB,online,0,2.67,1
866,86,2025-05-10,2025-10-19,162,955906.39,201520.02,12.73,24,6,1157426.41,92058.0,Kia,33,57687.9,salaried,8.0,14.0,0,5,1,0.75,0,divorced,SPB,online,0,1.38,0
867,474,2024-04-22,2025-10-19,545,1564119.43,383674.91,13.57,36,6,1947794.34,96493.0,Mercedes,55,20000.0,salaried,16.0,5.0,0,1,1,0.53,1,married,SPB,online,1,3.0,0
868,126,2025-04-02,2025-10-19,200,1157987.14,265664.4,8.0,36,4,1423651.55,72988.0,Lada,52,81299.8,salaried,6.0,14.0,0,3,1,0.77,1,married,SPB,dealer,1,1.19,0
869,537,2025-06-24,2025-10-19,117,1466579.66,301032.77,8.25,36,1,1767612.43,16690.0,Volkswagen,31,112601.66,salaried,8.0,5.0,0,1,0,0.7,1,single,Novosibirsk,online,1,1.09,0
870,145,2025-05-09,2025-10-19,163,1420334.71,369663.8,12.32,48,5,1789998.51,78230.0,Mercedes,58,53821.25,salaried,0.0,14.0,0,3,0,0.5,1,single,Moscow,branch,0,2.2,0
871,525,2024-05-10,2025-10-19,527,888359.45,168419.85,12.6,36,3,1056779.31,42003.0,Mercedes,44,94638.46,contract,,6.0,1,1,0,0.42,1,single,SPB,online,1,0.78,0
872,212,2024-08-18,2025-10-19,427,1350870.12,239196.24,13.38,36,9,1590066.36,132313.0,Volkswagen,55,90764.18,salaried,3.0,10.0,1,3,0,0.78,1,divorced,SPB,online,1,1.24,0
873,25,2024-06-20,2025-10-19,486,1297882.4,267268.08,11.54,36,1,1565150.48,21420.0,Kia,39,61203.06,contract,13.0,13.0,2,0,0,0.39,1,single,Moscow,dealer,1,1.77,0
874,580,2025-01-30,2025-10-19,262,1209093.5,280142.07,13.02,72,8,1489235.57,118618.0,Volkswagen,26,118413.35,self_employed,3.0,10.0,0,2,0,0.81,1,married,SPB,dealer,1,0.85,0
875,394,2025-04-23,2025-10-19,179,1171688.47,148447.99,13.25,48,6,1320136.47,90365.0,Kia,60,73183.49,salaried,1.0,0.0,1,2,0,0.71,0,single,Moscow,branch,0,1.33,0
876,67,2024-10-16,2025-10-19,368,1174232.03,249089.84,11.53,48,5,1423321.86,81115.0,Volkswagen,64,,salaried,7.0,6.0,0,4,0,0.62,1,single,Moscow,branch,1,0.75,0
877,233,2025-05-01,2025-10-19,171,1443806.83,329278.62,15.03,48,4,1773085.44,58657.0,Lada,62,39108.03,self_employed,17.0,1.0,1,3,0,0.43,0,single,Other,branch,1,3.0,1
878,109,2025-01-14,2025-10-19,278,1373373.15,261192.55,13.35,72,2,1634565.7,37502.0,Volkswagen,55,73271.61,salaried,18.0,5.0,0,4,1,0.28,0,married,SPB,online,0,1.56,0
879,146,2025-06-02,2025-10-19,139,1209143.66,297176.97,14.09,36,9,1506320.62,137865.0,Audi,24,,salaried,13.0,12.0,2,5,0,0.74,1,married,SPB,online,1,1.32,0
880,111,2024-04-12,2025-10-19,555,752419.16,182543.16,13.14,48,9,934962.32,137277.0,Lada,53,78984.67,salaried,19.0,7.0,0,5,0,0.18,1,divorced,Other,branch,0,0.79,0
881,228,2024-04-15,2025-10-19,552,1348333.02,376735.76,17.21,60,3,1725068.78,41759.0,Mercedes,33,97908.27,salaried,9.0,12.0,0,4,0,0.97,0,divorced,Moscow,dealer,1,1.15,0
882,111,2025-08-31,2025-10-19,49,1417084.09,245886.67,14.19,48,2,1662970.76,32546.0,Toyota,56,164953.18,contract,16.0,,0,3,0,0.98,1,single,,online,0,0.72,0
883,470,2024-08-25,2025-10-19,420,1890123.03,419560.1,12.02,24,7,2309683.12,102855.0,Hyundai,63,91376.65,salaried,7.0,9.0,0,2,0,0.22,1,married,Moscow,branch,0,1.72,0
884,34,2024-04-24,2025-10-19,543,1522629.92,253659.79,14.64,48,2,1776289.71,32347.0,Lada,39,80606.01,salaried,13.0,2.0,0,3,0,0.19,0,married,Kazan,online,1,1.57,0
885,623,2025-01-16,2025-10-19,276,630247.08,45281.09,9.72,24,6,675528.18,89491.0,Mercedes,63,52595.01,salaried,7.0,10.0,0,5,0,0.47,1,married,Novosibirsk,online,1,1.0,1
886,369,2025-07-13,2025-10-19,98,1223528.82,142929.22,13.24,48,6,1366458.04,94834.0,,32,32747.34,self_employed,,7.0,0,0,1,0.97,0,single,Other,branch,0,3.0,0
887,595,2025-04-26,2025-10-19,176,1743412.51,375598.7,13.64,60,6,2119011.21,89841.0,Toyota,31,109256.52,self_employed,15.0,7.0,0,4,0,0.46,1,married,Novosibirsk,online,1,1.33,0
888,554,2024-12-08,2025-10-19,315,1387064.66,286625.33,13.26,36,6,1673689.98,100189.0,Toyota,26,66330.4,salaried,7.0,3.0,0,4,0,0.43,1,single,SPB,dealer,1,1.74,0
889,425,2024-12-17,2025-10-19,306,1298595.65,235766.58,12.33,60,1,1534362.22,13622.0,Toyota,32,145103.96,salaried,9.0,7.0,0,5,0,0.73,0,single,Kazan,branch,1,0.75,0
890,613,2025-09-29,2025-10-19,20,1470068.6,205338.5,10.98,24,9,1675407.1,132327.0,Mercedes,47,,salaried,7.0,4.0,0,3,0,0.26,1,single,Moscow,online,0,1.2,0
891,518,2025-08-20,2025-10-19,60,1013286.54,168137.98,11.42,60,2,1181424.52,31731.0,Lada,61,88538.99,salaried,8.0,12.0,0,4,0,0.43,1,single,Novosibirsk,branch,1,0.95,0
892,692,2024-04-07,2025-10-19,560,1343427.0,268890.05,13.2,48,9,1612317.05,140389.0,Lada,45,89853.22,salaried,17.0,10.0,0,2,1,0.36,1,married,Moscow,branch,0,1.25,0
893,282,2025-09-28,2025-10-19,21,1124859.59,264630.39,10.77,36,8,1389489.97,125350.0,,62,90099.42,contract,2.0,4.0,0,4,1,0.64,1,married,Kazan,online,1,1.04,0
894,320,2024-04-30,2025-10-19,537,1194112.95,237995.8,16.54,36,2,1432108.76,30834.0,Volkswagen,23,62635.83,salaried,16.0,,0,3,0,0.25,1,married,Novosibirsk,branch,1,1.59,0
895,443,2025-02-14,2025-10-19,247,1448536.35,302310.29,7.72,72,1,1750846.64,16695.0,Toyota,23,36212.43,salaried,19.0,14.0,0,5,1,0.59,0,single,Other,branch,1,3.0,0
896,315,2025-06-10,2025-10-19,131,921986.07,165590.59,12.35,24,8,1087576.66,121703.0,Hyundai,40,66232.87,self_employed,14.0,6.0,0,2,0,0.87,0,single,SPB,online,0,1.16,0
897,377,2025-03-13,2025-10-19,220,1586394.74,404740.16,13.22,36,9,1991134.9,129611.0,BMW,48,79541.09,salaried,16.0,10.0,0,2,1,0.56,1,single,Yekaterinburg,dealer,1,1.66,0
898,289,2025-04-23,2025-10-19,179,1073156.41,163718.8,14.01,36,8,1236875.21,125120.0,Toyota,43,63804.57,salaried,7.0,13.0,0,4,0,0.72,1,married,Moscow,online,0,1.4,0
899,437,2025-06-03,2025-10-19,138,1278198.85,220677.86,11.17,48,3,1498876.71,38711.0,Hyundai,23,,salaried,1.0,10.0,2,3,1,0.17,0,single,Moscow,online,1,2.23,0
900,662,2024-05-10,2025-10-19,527,779847.61,131351.62,15.27,48,8,911199.23,114620.0,Hyundai,62,61294.74,salaried,16.0,8.0,0,4,0,0.5,1,married,Kazan,branch,0,1.06,1
901,277,2025-09-24,2025-10-19,25,1415951.19,310325.46,10.21,36,2,1726276.64,30275.0,Toyota,44,105893.31,contract,17.0,8.0,0,0,1,0.19,0,single,Kazan,online,1,1.11,0
902,582,2025-02-05,2025-10-19,256,1633951.18,274847.25,11.87,36,6,1908798.43,88401.0,Toyota,63,98704.89,salaried,4.0,0.0,0,5,0,0.64,0,married,Novosibirsk,branch,0,1.38,0
903,503,2024-09-11,2025-10-19,403,1045607.54,215907.44,14.24,36,6,1261514.97,93981.0,Volkswagen,60,84285.24,salaried,8.0,0.0,0,0,1,0.35,0,single,Yekaterinburg,branch,0,1.03,0
904,624,2024-01-18,2025-10-19,640,866932.98,181632.1,15.08,36,7,1048565.09,107237.0,Toyota,26,94677.45,salaried,8.0,9.0,0,2,0,0.36,1,single,Moscow,online,1,0.76,0
905,516,2025-08-31,2025-10-19,49,1283394.92,221961.09,10.19,48,9,1505356.0,135691.0,Mercedes,40,51701.66,contract,1.0,,0,4,1,0.17,1,single,Novosibirsk,dealer,1,2.07,0
906,350,2025-07-24,2025-10-19,87,1636443.19,343787.61,18.29,60,3,1980230.81,39372.0,Toyota,31,60114.38,salaried,1.0,11.0,0,0,0,0.38,0,single,,branch,1,2.27,0
907,446,2024-03-25,2025-10-19,573,765043.03,102617.91,11.21,36,2,867660.94,30133.0,Volkswagen,52,87775.38,salaried,18.0,10.0,0,1,0,0.56,1,single,,branch,0,0.73,0
908,350,2024-04-01,2025-10-19,566,868107.55,117767.8,10.38,36,2,985875.35,29737.0,Mercedes,47,,contract,2.0,,0,0,0,0.63,0,married,Moscow,online,0,1.32,1
909,607,2024-11-21,2025-10-19,332,1063743.13,217728.91,14.01,36,4,1281472.05,61111.0,Mercedes,41,82709.96,salaried,,4.0,0,4,1,0.16,1,single,Yekaterinburg,online,1,1.07,0
910,664,2024-04-06,2025-10-19,561,953896.85,107791.59,12.3,72,0,1061688.44,0.0,Volkswagen,64,,self_employed,13.0,0.0,3,4,0,0.69,0,single,Kazan,branch,1,1.64,1
911,137,2024-02-11,2025-10-19,616,954844.36,83728.74,12.01,72,9,1038573.1,137614.0,Kia,33,38759.68,salaried,13.0,3.0,0,5,0,0.54,1,single,Moscow,dealer,0,2.05,0
912,243,2024-05-28,2025-10-19,509,571763.81,140994.43,14.19,60,2,712758.24,28267.0,Hyundai,42,98401.97,salaried,13.0,11.0,0,0,0,0.58,1,married,Kazan,online,1,0.48,0
913,543,2025-01-19,2025-10-19,273,1376717.08,327791.91,9.95,36,5,1704509.0,77146.0,BMW,55,105676.15,salaried,5.0,0.0,2,4,0,0.85,1,married,SPB,branch,1,1.09,0
914,40,2024-11-16,2025-10-19,337,1301616.15,236983.07,9.6,24,2,1538599.23,33980.0,Toyota,42,64229.48,salaried,2.0,14.0,0,4,0,0.41,0,married,Other,branch,1,1.69,0
915,229,2025-09-01,2025-10-19,48,690345.24,104665.52,11.81,36,4,795010.76,57327.0,Toyota,48,41988.44,salaried,0.0,1.0,0,5,0,0.26,0,single,Kazan,online,0,1.37,0
916,548,2025-09-19,2025-10-19,30,1637158.73,377708.51,15.16,36,8,2014867.23,116139.0,Volkswagen,41,24790.7,salaried,15.0,1.0,0,5,1,0.6,1,single,Moscow,branch,1,3.0,0
917,223,2024-06-07,2025-10-19,499,1704327.69,283588.63,11.89,48,1,1987916.32,17382.0,Audi,38,126050.0,salaried,3.0,3.0,0,5,0,0.95,1,single,Other,online,0,1.13,0
918,6,2024-06-06,2025-10-19,500,974728.34,126777.04,16.2,60,1,1101505.37,8395.0,Lada,51,82784.77,salaried,0.0,,0,5,1,0.57,1,married,Moscow,online,1,0.98,0
919,322,2024-05-25,2025-10-19,512,1549964.58,345374.74,15.4,60,5,1895339.31,80558.0,Mercedes,57,64800.17,salaried,16.0,1.0,0,1,0,0.85,1,married,Novosibirsk,online,0,1.99,0
920,468,2024-01-24,2025-10-19,634,1028100.66,206072.04,13.57,60,5,1234172.7,75055.0,Lada,41,70902.21,contract,17.0,,0,2,1,0.78,1,married,SPB,online,1,1.21,1
921,75,2025-05-07,2025-10-19,165,1254334.95,304110.83,13.68,36,7,1558445.78,104426.0,Lada,34,32166.69,salaried,7.0,8.0,0,4,0,0.57,1,married,Moscow,online,1,3.0,0
922,4,2024-02-19,2025-10-19,608,949271.36,82840.98,13.56,48,1,1032112.34,17730.0,Volkswagen,45,95497.46,contract,,14.0,0,3,0,0.68,0,married,Novosibirsk,dealer,1,0.83,1
923,646,2024-04-02,2025-10-19,565,1864275.46,302821.39,13.32,36,8,2167096.85,122420.0,Toyota,47,130002.69,salaried,17.0,11.0,0,5,1,0.47,0,married,Moscow,branch,1,1.2,0
924,118,2025-06-25,2025-10-19,116,1111194.83,222955.57,12.27,24,1,1334150.4,15033.0,Hyundai,60,60431.07,salaried,15.0,8.0,0,2,0,0.58,1,single,Other,online,1,1.53,0
925,606,2024-04-06,2025-10-19,561,1237934.71,268470.63,12.5,60,0,1506405.33,4393.0,Mercedes,43,139586.43,salaried,9.0,1.0,0,5,0,0.56,1,single,Moscow,branch,1,0.74,0
926,504,2025-02-15,2025-10-19,246,993618.78,241073.61,10.86,24,9,1234692.39,131638.0,Mercedes,51,77089.88,self_employed,7.0,0.0,0,2,0,0.74,1,divorced,SPB,branch,0,1.07,0
927,574,2025-05-02,2025-10-19,170,1758394.68,360419.82,8.58,48,1,2118814.5,18562.0,Mercedes,49,121668.83,self_employed,11.0,9.0,0,3,1,0.47,0,single,Novosibirsk,online,0,1.2,0
928,441,2024-06-01,2025-10-19,505,1765984.39,361429.64,15.21,36,6,2127414.03,84607.0,BMW,50,87680.53,salaried,15.0,14.0,0,0,0,0.19,1,divorced,Moscow,online,1,1.68,0
929,194,2024-06-26,2025-10-19,480,1689278.75,318385.67,13.31,48,7,2007664.43,107553.0,,46,87653.28,contract,11.0,,2,1,0,0.81,1,married,SPB,online,1,1.61,0
930,392,2024-09-25,2025-10-19,389,1486932.1,376931.67,13.01,60,4,1863863.77,58361.0,Toyota,40,126098.14,salaried,10.0,8.0,0,4,0,0.72,1,married,Other,online,1,0.98,0
931,26,2024-03-27,2025-10-19,571,1012563.14,147361.45,13.8,36,5,1159924.59,68445.0,Toyota,58,99567.6,salaried,19.0,,0,0,1,0.96,0,single,,dealer,0,0.85,0
932,435,2024-12-30,2025-10-19,293,1448355.03,307622.01,11.34,60,0,1755977.04,1283.0,Hyundai,39,,contract,18.0,1.0,1,3,0,0.49,1,married,,branch,1,1.35,0
933,173,2025-04-01,2025-10-19,201,1197887.16,190186.99,11.0,36,5,1388074.15,74828.0,BMW,47,31466.58,self_employed,0.0,7.0,0,1,0,0.17,0,married,Novosibirsk,dealer,0,3.0,1
934,300,2024-06-27,2025-10-19,479,1593722.59,345483.44,12.43,48,7,1939206.03,97286.0,Kia,45,42319.79,contract,2.0,13.0,1,1,0,0.21,1,single,Other,branch,1,3.0,0
935,645,2025-08-25,2025-10-19,55,1534770.62,255103.24,15.74,60,2,1789873.86,19432.0,Hyundai,60,91463.87,salaried,11.0,2.0,0,1,0,0.8,1,single,Moscow,online,0,1.4,0
936,326,2024-06-30,2025-10-19,476,1005220.33,238234.85,10.66,48,0,1243455.18,0.0,Toyota,58,116694.58,salaried,8.0,0.0,0,3,0,0.16,0,single,Kazan,dealer,1,0.72,0
937,410,2025-06-22,2025-10-19,119,1484347.74,302474.8,7.75,72,3,1786822.54,53091.0,BMW,43,83211.28,salaried,4.0,10.0,0,5,1,0.92,0,married,Moscow,online,1,1.49,0
